Tenure,City_Tier,CC_Contacted_LY,Payment,Gender,Service_Score,Account_user_count,account_segment,CC_Agent_Score,Marital_Status,rev_per_month,Complain_ly,rev_growth_yoy,coupon_used_for_payment,Day_Since_CC_connect,cashback,Login_device,KM_segments,Churn
10.0,1.0,17.0,CC,Female,3.0,3.0,Regular Plus,3.0,Single,5.0,0.0,18.0,0.0,2.0,136.29,Mobile,2,0
1.0,1.0,16.0,CC,Male,3.0,4.0,Regular Plus,5.0,Single,2.0,1.0,23.0,1.0,3.0,148.21,Computer,0,1
13.0,1.0,10.0,CC,Male,4.0,5.0,Super,3.0,Married,2.0,0.0,16.0,1.0,8.0,155.69,Mobile,2,0
18.0,1.0,9.0,CC,Male,3.0,4.0,HNI,3.0,Single,7.0,1.0,19.0,3.0,3.0,227.09,Computer,1,0
0.0,1.0,12.0,CC,Male,2.0,3.0,Regular Plus,5.0,Single,3.0,0.0,11.0,1.0,3.0,129.6,Mobile,0,1
14.0,1.0,17.0,DC,Female,3.0,3.0,Regular Plus,3.0,Divorced,5.0,1.0,14.0,1.0,8.0,147.13,Mobile,2,0
13.0,1.0,15.0,CC,Female,3.0,3.0,Regular,3.0,Divorced,3.0,0.0,16.0,0.0,9.0,296.33,Others,1,0
5.0,1.0,16.0,DC,Male,3.0,4.0,HNI,4.0,Married,3.0,0.0,26.0,2.0,9.0,231.48000000000002,Mobile,1,0
7.0,1.0,16.0,DC,Male,2.0,1.0,Super,1.0,Married,2.0,0.0,13.0,3.0,2.0,147.24,Computer,2,0
14.0,1.0,23.0,DC,Female,3.0,4.0,HNI,1.0,Single,8.0,1.0,16.0,2.0,4.0,204.45,Mobile,2,0
18.0,1.0,11.0,CC,Male,3.0,4.0,Super,4.0,Single,11.0,0.0,13.0,2.0,4.0,184.33,Mobile,3,0
10.0,3.0,23.0,COD,Female,4.0,4.0,HNI,1.0,Married,4.0,0.0,16.0,1.0,9.0,222.38,Computer,2,0
26.0,1.0,17.0,DC,Male,2.0,1.0,Super Plus,3.0,Married,5.0,0.0,20.0,0.0,3.0,250.14,Mobile,2,0
0.0,3.0,10.0,DC,Female,2.0,3.0,Regular Plus,4.0,Single,3.0,1.0,11.0,1.0,2.0,123.02000000000001,Computer,0,1
1.0,1.0,19.0,UPI,Female,2.0,3.0,Super,3.0,Single,8.0,0.0,14.0,1.0,7.0,138.6,Mobile,0,0
0.0,1.0,14.0,CC,Female,3.0,3.0,Regular Plus,5.0,Married,134.0,1.0,17.0,0.0,0.0,123.97999999999999,Mobile,3,1
25.0,1.0,6.0,DC,Male,3.0,3.0,Super Plus,2.0,Divorced,3.0,0.0,15.0,7.0,8.0,270.99,Mobile,1,0
13.0,1.0,13.0,DC,Female,3.0,4.0,HNI,4.0,Single,6.0,0.0,19.0,1.0,3.0,208.76,Mobile,3,0
9.0,1.0,25.0,DC,Male,4.0,4.0,Super,3.0,Married,3.0,1.0,15.0,2.0,3.0,181.89,Computer,2,0
13.0,1.0,8.0,CC,Female,2.0,1.0,Super,3.0,Married,126.0,0.0,20.0,5.0,8.0,163.77,Mobile,1,0
10.0,3.0,13.0,CC,Male,4.0,5.0,HNI,3.0,Married,3.0,0.0,15.0,9.0,1.0,205.96,Mobile,1,0
0.0,3.0,10.0,COD,Female,3.0,3.0,Regular Plus,4.0,Single,6.0,1.0,16.0,1.0,4.0,133.02,Mobile,0,1
22.0,3.0,19.0,Wallet,Male,4.0,4.0,Super,5.0,Married,10.0,0.0,14.0,2.0,3.0,185.86,Mobile,3,0
99.0,3.0,37.0,COD,Male,2.0,3.0,HNI,4.0,Married,7.0,0.0,12.0,0.0,3.0,197.5,Mobile,0,0
17.0,1.0,11.0,UPI,Male,2.0,3.0,Regular,2.0,Divorced,5.0,0.0,12.0,1.0,1.0,297.13,Mobile,1,0
1.0,1.0,17.0,CC,Male,3.0,2.0,Regular Plus,2.0,Divorced,5.0,0.0,23.0,2.0,8.0,175.2,Mobile,0,0
14.0,3.0,7.0,CC,Male,3.0,6.0,Super,1.0,Married,4.0,1.0,23.0,2.0,3.0,199.57,Mobile,2,0
6.0,3.0,29.0,DC,Female,2.0,3.0,Super,1.0,Married,5.0,1.0,27.0,0.0,2.0,156.68,Computer,2,0
8.0,1.0,26.0,DC,Male,2.0,1.0,Super,5.0,Married,5.0,0.0,13.0,0.0,10.0,152.08,Mobile,3,0
29.0,1.0,7.0,DC,Female,2.0,3.0,Regular Plus,5.0,Married,3.0,0.0,22.0,0.0,0.0,165.25,Mobile,3,0
9.0,1.0,34.0,CC,Female,3.0,5.0,Regular Plus,3.0,Single,3.0,0.0,12.0,1.0,2.0,150.59,Mobile,0,0
0.0,1.0,23.0,DC,Male,3.0,3.0,Regular Plus,5.0,Married,5.0,0.0,16.0,1.0,4.0,124.99000000000001,Mobile,0,0
6.0,1.0,14.0,DC,Male,4.0,3.0,Regular Plus,4.0,Divorced,3.0,0.0,21.0,1.0,4.0,152.94,Computer,3,0
10.0,1.0,30.0,CC,Male,3.0,2.0,Super,1.0,Married,6.0,0.0,18.0,1.0,4.0,150.71,Computer,2,0
12.0,1.0,19.0,CC,Male,2.0,4.0,HNI,5.0,Married,6.0,0.0,16.0,1.0,7.0,205.91,Mobile,3,0
17.0,1.0,20.0,UPI,Female,4.0,4.0,Super,3.0,Married,8.0,1.0,15.0,1.0,3.0,170.22,Mobile,2,0
8.0,1.0,24.0,DC,Male,3.0,4.0,Regular Plus,3.0,Single,7.0,1.0,13.0,2.0,3.0,156.36,Others,2,1
0.0,3.0,28.0,COD,Male,2.0,3.0,Regular Plus,3.0,Single,2.0,0.0,11.0,0.0,2.0,134.47,Mobile,0,0
7.0,1.0,9.0,DC,Male,2.0,4.0,Regular Plus,2.0,Divorced,2.0,1.0,15.0,0.0,3.0,140.22,Mobile,2,0
0.0,3.0,8.0,CC,Female,2.0,4.0,Regular Plus,3.0,Single,2.0,0.0,13.0,0.0,2.0,120.44,Mobile,0,1
13.0,3.0,34.0,Wallet,Male,2.0,4.0,HNI,5.0,Married,5.0,1.0,13.0,2.0,0.0,208.54000000000002,Mobile,3,1
0.0,1.0,12.0,DC,Male,2.0,3.0,Regular Plus,3.0,Single,4.0,0.0,13.0,0.0,0.0,121.19999999999999,Mobile,0,1
1.0,3.0,12.0,CC,Male,3.0,4.0,Regular Plus,5.0,Single,3.0,1.0,12.0,2.0,3.0,148.8,Mobile,0,0
15.0,1.0,13.0,COD,Male,2.0,3.0,Regular,1.0,Married,4.0,0.0,13.0,0.0,15.0,292.32,Mobile,1,0
3.0,3.0,34.0,Wallet,Male,3.0,4.0,Super,3.0,Married,6.0,1.0,14.0,1.0,0.0,165.25,Mobile,0,1
0.0,1.0,17.0,DC,Male,3.0,1.0,Regular Plus,5.0,Married,2.0,1.0,21.0,0.0,0.0,123.00999999999999,Mobile,0,1
9.0,3.0,9.0,DC,Female,3.0,3.0,Super,3.0,Single,5.0,0.0,14.0,1.0,0.0,173.15,Mobile,2,0
0.0,1.0,31.0,DC,Female,2.0,1.0,Regular Plus,2.0,Single,2.0,1.0,12.0,1.0,1.0,129.94,Mobile,0,0
9.0,1.0,14.0,COD,Female,2.0,3.0,Super,3.0,Married,2.0,0.0,13.0,7.0,8.0,200.96,Mobile,1,0
1.0,1.0,21.0,DC,Male,4.0,4.0,Super,3.0,Married,4.0,0.0,19.0,1.0,2.0,178.83,Mobile,0,1
23.0,1.0,10.0,DC,Male,3.0,3.0,Regular,4.0,Married,4.0,0.0,14.0,1.0,6.0,291.44,Mobile,1,0
9.0,1.0,28.0,CC,Male,3.0,3.0,Regular Plus,3.0,Married,2.0,0.0,14.0,1.0,2.0,128.1,Computer,2,1
6.0,3.0,15.0,COD,Female,4.0,5.0,Super,4.0,Divorced,3.0,1.0,12.0,7.0,10.0,177.28,Mobile,1,0
11.0,1.0,21.0,DC,Male,3.0,4.0,HNI,1.0,Married,1.0,1.0,14.0,2.0,3.0,165.25,Mobile,2,0
3.0,1.0,36.0,DC,Male,4.0,6.0,Super,3.0,Married,10.0,0.0,18.0,2.0,7.0,165.25,Mobile,0,0
0.0,3.0,23.0,DC,Male,3.0,4.0,Super,5.0,Married,5.0,0.0,19.0,1.0,0.0,122.33000000000001,Computer,0,1
10.0,1.0,16.0,DC,Female,3.0,4.0,HNI,5.0,Married,6.0,0.0,13.0,2.0,3.0,205.08,Mobile,3,0
5.0,1.0,16.0,CC,Female,2.0,3.0,Super,1.0,Married,6.0,0.0,18.0,0.0,2.0,166.67,Computer,2,0
0.0,1.0,15.0,CC,Male,2.0,4.0,Regular,5.0,Married,5.0,0.0,14.0,1.0,2.0,125.0,Others,0,0
7.0,1.0,15.0,DC,Male,3.0,4.0,Regular,5.0,Married,5.0,0.0,20.0,4.0,7.0,156.43,Others,3,0
6.0,1.0,6.0,DC,Female,2.0,4.0,Super,2.0,Single,1.0,0.0,14.0,0.0,4.0,169.49,Mobile,2,0
11.0,3.0,18.0,CC,Female,3.0,3.0,Regular Plus,3.0,Married,7.0,1.0,11.0,4.0,7.0,128.55,Computer,2,1
2.0,3.0,11.0,DC,Male,3.0,3.0,Super,3.0,Divorced,6.0,0.0,15.0,1.0,2.0,153.49,Computer,0,0
11.0,1.0,16.0,CC,Female,3.0,3.0,Super,3.0,Married,4.0,0.0,19.0,0.0,0.0,198.24,Mobile,2,0
11.0,3.0,21.0,CC,Male,4.0,4.0,HNI,4.0,Married,5.0,0.0,14.0,2.0,8.0,217.34,Computer,1,0
10.0,1.0,20.0,CC,Male,3.0,3.0,Super,5.0,Married,9.0,1.0,23.0,0.0,4.0,148.84,Mobile,3,0
9.0,3.0,10.0,DC,Male,4.0,4.0,HNI,2.0,Married,8.0,0.0,14.0,1.0,9.0,203.23,Mobile,1,0
6.0,1.0,7.0,DC,Male,4.0,4.0,Regular Plus,2.0,Married,2.0,0.0,13.0,1.0,3.0,148.14,Computer,2,0
9.0,2.0,38.0,DC,Female,3.0,4.0,HNI,1.0,Single,3.0,1.0,17.0,2.0,8.0,213.37,Mobile,2,0
15.0,1.0,10.0,DC,Female,2.0,4.0,Super,2.0,Divorced,13.0,1.0,13.0,0.0,2.0,161.62,Mobile,2,0
11.0,1.0,7.0,DC,Female,3.0,4.0,Regular Plus,2.0,Single,3.0,0.0,13.0,2.0,8.0,146.15,Mobile,2,0
6.0,3.0,14.0,DC,Male,2.0,3.0,Super,5.0,Married,3.0,0.0,13.0,2.0,2.0,163.92,Mobile,3,0
4.0,3.0,17.0,UPI,Male,4.0,4.0,HNI,3.0,Married,8.0,0.0,13.0,3.0,8.0,204.64,Mobile,1,0
16.0,1.0,16.0,DC,Female,2.0,3.0,Regular Plus,2.0,Single,1.0,0.0,19.0,0.0,7.0,124.55000000000001,Computer,2,0
10.0,3.0,13.0,Wallet,Female,3.0,4.0,Super,4.0,Single,5.0,1.0,17.0,1.0,2.0,219.78,Mobile,3,0
8.0,1.0,22.0,CC,Female,4.0,4.0,HNI,1.0,Married,3.0,0.0,12.0,1.0,6.0,204.78,Mobile,2,1
15.0,1.0,35.0,CC,Male,2.0,5.0,Super,2.0,Single,5.0,0.0,19.0,1.0,0.0,142.72,Mobile,2,0
18.0,1.0,11.0,DC,Female,3.0,4.0,Regular Plus,1.0,Married,10.0,1.0,19.0,3.0,3.0,161.95,Mobile,2,0
0.0,1.0,17.0,CC,Female,3.0,4.0,Regular Plus,5.0,Single,2.0,1.0,15.0,0.0,0.0,126.0,Mobile,0,1
3.0,1.0,8.0,CC,Female,2.0,3.0,Regular Plus,2.0,Single,1.0,0.0,14.0,5.0,7.0,125.63999999999999,Computer,0,0
4.0,1.0,15.0,DC,Female,4.0,2.0,HNI,5.0,Divorced,2.0,1.0,13.0,1.0,8.0,239.16000000000003,Mobile,3,0
5.0,3.0,17.0,COD,Male,3.0,4.0,Super,3.0,Married,3.0,0.0,20.0,2.0,3.0,208.46,Mobile,2,0
16.0,1.0,21.0,DC,Male,3.0,4.0,Super Plus,3.0,Married,2.0,0.0,24.0,4.0,11.0,276.03,Mobile,1,0
14.0,1.0,13.0,DC,Male,3.0,4.0,Regular Plus,4.0,Married,5.0,0.0,23.0,2.0,4.0,154.87,Mobile,3,0
7.0,3.0,15.0,DC,Female,3.0,5.0,Regular Plus,2.0,Single,2.0,0.0,20.0,3.0,3.0,148.42,Computer,2,0
20.0,3.0,8.0,DC,Female,2.0,1.0,Super Plus,4.0,Married,7.0,0.0,14.0,0.0,2.0,259.72,Mobile,3,0
17.0,3.0,18.0,Wallet,Female,3.0,5.0,HNI,1.0,Single,6.0,0.0,16.0,11.0,18.0,229.31,Mobile,1,0
0.0,1.0,9.0,DC,Male,2.0,4.0,Regular,1.0,Married,5.0,1.0,11.0,0.0,0.0,128.53,Others,0,1
8.0,1.0,20.0,CC,Male,3.0,4.0,Regular Plus,1.0,Single,5.0,0.0,16.0,1.0,1.0,154.72,Mobile,2,0
10.0,1.0,23.0,CC,Female,3.0,3.0,Regular Plus,5.0,Married,8.0,0.0,22.0,1.0,3.0,134.52,Mobile,3,0
3.0,1.0,26.0,DC,Male,2.0,3.0,Regular Plus,1.0,Married,4.0,0.0,12.0,0.0,3.0,165.25,Mobile,0,0
8.0,3.0,11.0,DC,Male,3.0,3.0,HNI,1.0,Married,9.0,0.0,14.0,0.0,8.0,178.23,Mobile,2,0
99.0,3.0,20.0,CC,Male,3.0,4.0,Super,5.0,Married,4.0,0.0,18.0,1.0,3.0,167.33,Mobile,3,1
9.0,3.0,18.0,COD,Male,2.0,3.0,Super,1.0,Married,8.0,0.0,15.0,1.0,7.0,151.79,Computer,2,0
10.0,1.0,16.0,CC,Male,4.0,4.0,Regular,3.0,Single,5.0,0.0,22.0,3.0,10.0,157.19,Mobile,1,0
0.0,3.0,18.0,DC,Male,3.0,4.0,Regular Plus,5.0,Married,4.0,0.0,14.0,2.0,2.0,149.0,Others,0,1
10.0,1.0,11.0,DC,Female,4.0,4.0,Super,4.0,Married,9.0,0.0,14.0,1.0,3.0,176.31,Computer,3,0
1.0,1.0,28.0,CC,Male,4.0,4.0,Regular Plus,3.0,Divorced,5.0,0.0,15.0,3.0,3.0,158.1,Computer,0,1
10.0,1.0,32.0,DC,Male,3.0,3.0,Regular Plus,4.0,Married,8.0,0.0,23.0,0.0,0.0,134.22,Mobile,3,0
1.0,1.0,9.0,CC,Male,3.0,2.0,Super,1.0,Married,3.0,0.0,13.0,2.0,4.0,179.72,Mobile,0,0
15.0,2.0,8.0,COD,Male,2.0,3.0,Regular Plus,3.0,Married,1.0,1.0,11.0,1.0,0.0,126.96000000000001,Mobile,2,0
10.0,1.0,21.0,DC,Male,4.0,4.0,Super,2.0,Divorced,2.0,1.0,18.0,5.0,12.0,190.86,Mobile,1,0
16.0,1.0,23.0,DC,Male,2.0,4.0,Super Plus,4.0,Married,6.0,0.0,13.0,0.0,9.0,244.36,Mobile,3,0
16.0,1.0,39.0,CC,Female,3.0,4.0,HNI,5.0,Married,8.0,1.0,18.0,1.0,1.0,261.91,Computer,3,0
5.0,1.0,18.0,DC,Male,3.0,4.0,HNI,4.0,Married,7.0,0.0,27.0,2.0,9.0,238.48000000000002,Mobile,1,0
15.0,1.0,14.0,DC,Female,3.0,6.0,Regular,3.0,Married,3.0,0.0,23.0,2.0,11.0,324.73,Computer,1,0
15.0,1.0,29.0,DC,Female,2.0,3.0,Super Plus,1.0,Single,3.0,0.0,14.0,0.0,0.0,259.92,Mobile,2,0
5.0,1.0,23.0,CC,Female,2.0,3.0,Super,1.0,Married,9.0,0.0,20.0,0.0,2.0,172.67,Computer,2,0
0.0,1.0,8.0,CC,Male,2.0,3.0,Regular Plus,1.0,Single,3.0,0.0,13.0,0.0,2.0,125.80000000000001,Computer,0,0
6.0,1.0,36.0,CC,Female,4.0,4.0,Regular,3.0,Single,5.0,0.0,13.0,6.0,8.0,165.25,Computer,1,0
5.0,1.0,22.0,CC,Male,3.0,3.0,HNI,1.0,Single,3.0,0.0,25.0,0.0,0.0,215.44,Mobile,2,0
12.0,2.0,13.0,UPI,Male,3.0,2.0,Regular Plus,3.0,Divorced,6.0,0.0,15.0,2.0,3.0,165.25,Mobile,2,0
6.0,1.0,12.0,COD,Male,4.0,4.0,Regular Plus,5.0,Single,5.0,0.0,15.0,1.0,3.0,165.25,Mobile,3,0
1.0,1.0,37.0,UPI,Female,3.0,5.0,Regular Plus,3.0,Married,4.0,1.0,16.0,2.0,4.0,154.14,Computer,0,0
28.0,1.0,26.0,CC,Female,4.0,4.0,Super,5.0,Married,11.0,1.0,12.0,1.0,5.0,179.85,Mobile,3,0
1.0,1.0,15.0,UPI,Male,4.0,6.0,Regular Plus,5.0,Married,3.0,1.0,12.0,1.0,8.0,146.19,Mobile,0,1
2.0,1.0,13.0,DC,Male,2.0,3.0,Regular Plus,5.0,Single,4.0,0.0,14.0,0.0,2.0,120.62,Mobile,0,0
27.0,2.0,27.0,CC,Male,3.0,3.0,HNI,4.0,Divorced,7.0,0.0,16.0,3.0,1.0,208.25,Others,0,0
17.0,1.0,23.0,DC,Male,2.0,4.0,HNI,3.0,Married,7.0,0.0,19.0,2.0,10.0,204.1,Mobile,1,0
1.0,2.0,27.0,CC,Female,4.0,4.0,Regular Plus,4.0,Married,2.0,1.0,12.0,1.0,5.0,146.48,Mobile,0,1
24.0,3.0,7.0,DC,Female,4.0,4.0,Super,3.0,Married,2.0,0.0,13.0,1.0,14.0,188.47,Computer,2,0
3.0,3.0,24.0,CC,Male,3.0,5.0,Super,3.0,Single,12.0,0.0,14.0,2.0,5.0,183.69,Mobile,0,0
17.0,1.0,14.0,DC,Female,3.0,4.0,HNI,5.0,Married,10.0,0.0,17.0,2.0,1.0,224.85,Mobile,3,0
9.0,3.0,16.0,CC,Female,3.0,4.0,HNI,1.0,Married,2.0,0.0,20.0,3.0,4.0,180.44,Mobile,2,0
18.0,1.0,15.0,CC,Male,3.0,4.0,Super Plus,2.0,Married,14.0,0.0,23.0,9.0,8.0,270.92,Computer,1,0
22.0,1.0,15.0,DC,Male,2.0,3.0,Regular,1.0,Married,4.0,0.0,16.0,4.0,3.0,298.61,Computer,1,0
8.0,1.0,22.0,DC,Female,3.0,4.0,HNI,4.0,Single,2.0,0.0,19.0,1.0,3.0,186.06,Mobile,3,0
12.0,1.0,16.0,DC,Female,4.0,4.0,Regular Plus,2.0,Single,3.0,0.0,13.0,2.0,2.0,165.25,Mobile,2,0
11.0,3.0,13.0,CC,Male,4.0,4.0,Super,1.0,Married,6.0,0.0,15.0,2.0,2.0,190.02,Mobile,2,0
3.0,1.0,9.0,DC,Male,3.0,4.0,Super Plus,1.0,Married,9.0,0.0,12.0,11.0,6.0,246.69,Computer,1,1
11.0,1.0,36.0,DC,Male,3.0,4.0,HNI,4.0,Divorced,3.0,1.0,13.0,6.0,10.0,165.25,Computer,1,1
9.0,1.0,7.0,DC,Female,2.0,4.0,Super,1.0,Married,2.0,0.0,13.0,0.0,11.0,164.74,Mobile,2,0
11.0,3.0,9.0,DC,Male,3.0,3.0,HNI,3.0,Married,1.0,0.0,12.0,1.0,13.0,206.08999999999997,Mobile,1,0
1.0,2.0,29.0,CC,Female,4.0,4.0,Regular,4.0,Married,5.0,0.0,13.0,1.0,5.0,153.48,Mobile,0,1
7.0,1.0,25.0,DC,Female,2.0,4.0,Regular Plus,1.0,Married,2.0,0.0,12.0,1.0,7.0,129.29,Mobile,2,0
5.0,3.0,11.0,DC,Female,4.0,4.0,Super,2.0,Single,13.0,1.0,12.0,2.0,6.0,184.93,Mobile,2,1
9.0,3.0,7.0,DC,Female,3.0,2.0,Super,5.0,Married,4.0,0.0,20.0,1.0,4.0,178.76,Computer,3,0
1.0,1.0,16.0,DC,Female,3.0,4.0,Regular Plus,1.0,Single,4.0,1.0,15.0,2.0,3.0,149.79,Computer,0,0
1.0,2.0,29.0,UPI,Female,3.0,5.0,Regular Plus,4.0,Married,3.0,0.0,13.0,2.0,1.0,153.63,Computer,0,1
4.0,3.0,13.0,COD,Male,3.0,4.0,Super,1.0,Married,5.0,0.0,11.0,3.0,7.0,169.29,Others,2,0
31.0,3.0,24.0,CC,Male,3.0,4.0,Super Plus,3.0,Single,2.0,0.0,14.0,1.0,9.0,267.72,Mobile,2,0
5.0,1.0,12.0,CC,Female,3.0,3.0,Super,5.0,Divorced,115.0,0.0,14.0,6.0,3.0,167.25,Mobile,1,0
6.0,1.0,16.0,DC,Male,2.0,4.0,HNI,2.0,Married,8.0,0.0,16.0,0.0,2.0,177.19,Mobile,2,0
1.0,3.0,15.0,Wallet,Female,3.0,4.0,Super,4.0,Married,3.0,0.0,19.0,1.0,8.0,165.25,Mobile,0,0
7.0,1.0,6.0,CC,Male,2.0,3.0,Regular Plus,4.0,Married,2.0,1.0,12.0,1.0,3.0,123.41999999999999,Computer,3,1
0.0,1.0,7.0,DC,Male,2.0,4.0,Regular,3.0,Married,5.0,0.0,22.0,1.0,1.0,112.22999999999999,Others,0,0
99.0,1.0,14.0,CC,Male,4.0,4.0,Super,4.0,Married,7.0,0.0,18.0,2.0,4.0,175.25,Mobile,1,0
1.0,3.0,19.0,DC,Male,4.0,5.0,Regular Plus,5.0,Divorced,3.0,0.0,19.0,2.0,3.0,145.33,Computer,0,1
23.0,1.0,41.0,DC,Male,2.0,4.0,Super Plus,3.0,Married,2.0,0.0,17.0,15.0,7.0,277.46,Mobile,1,0
14.0,3.0,40.0,UPI,Male,3.0,6.0,HNI,5.0,Married,9.0,0.0,18.0,1.0,2.0,235.32,Computer,3,0
23.0,1.0,11.0,CC,Male,2.0,4.0,Regular Plus,3.0,Married,7.0,0.0,17.0,1.0,2.0,143.9,Mobile,2,0
1.0,1.0,30.0,DC,Female,3.0,4.0,Regular Plus,2.0,Married,3.0,0.0,23.0,2.0,3.0,153.86,Mobile,0,0
16.0,1.0,7.0,DC,Female,4.0,4.0,Regular Plus,5.0,Married,5.0,0.0,17.0,1.0,3.0,150.76,Mobile,3,0
16.0,1.0,19.0,CC,Male,3.0,4.0,Regular Plus,4.0,Married,10.0,0.0,23.0,2.0,5.0,152.66,Mobile,3,0
8.0,3.0,9.0,DC,Male,3.0,3.0,HNI,1.0,Married,7.0,0.0,13.0,0.0,3.0,178.23,Mobile,2,0
9.0,3.0,19.0,Wallet,Female,4.0,5.0,HNI,2.0,Divorced,6.0,1.0,14.0,3.0,13.0,234.77,Computer,1,0
1.0,3.0,15.0,Wallet,Male,3.0,4.0,Regular Plus,5.0,Married,6.0,0.0,12.0,1.0,3.0,165.25,Mobile,0,1
13.0,1.0,10.0,DC,Male,4.0,4.0,Super,1.0,Married,6.0,1.0,16.0,1.0,9.0,165.25,Computer,2,0
13.0,3.0,8.0,Wallet,Female,2.0,3.0,Super,4.0,Married,8.0,0.0,12.0,0.0,3.0,157.15,Mobile,3,0
30.0,3.0,18.0,Wallet,Female,3.0,5.0,Super,5.0,Married,6.0,0.0,17.0,1.0,1.0,178.8,Mobile,3,0
61.0,3.0,28.0,DC,Female,4.0,4.0,Super Plus,1.0,Married,6.0,1.0,14.0,1.0,1.0,303.75,Mobile,2,0
16.0,1.0,14.0,COD,Female,3.0,4.0,HNI,1.0,Married,2.0,0.0,16.0,1.0,9.0,204.69,Mobile,2,1
9.0,1.0,22.0,DC,Female,3.0,3.0,Super,3.0,Married,12.0,1.0,12.0,0.0,1.0,148.63,Mobile,2,0
9.0,1.0,16.0,DC,Male,3.0,3.0,Regular,4.0,Single,5.0,0.0,11.0,0.0,3.0,122.13,Mobile,3,0
0.0,3.0,11.0,Wallet,Male,3.0,3.0,Regular Plus,4.0,Single,2.0,1.0,14.0,1.0,0.0,118.78,Computer,0,1
1.0,3.0,15.0,Wallet,Male,3.0,4.0,Super,3.0,Married,2.0,0.0,20.0,2.0,2.0,168.42,Computer,0,0
13.0,1.0,14.0,CC,Male,2.0,4.0,HNI,4.0,Married,3.0,0.0,11.0,4.0,8.0,237.57,Mobile,1,0
6.0,3.0,10.0,CC,Male,3.0,3.0,Super,1.0,Married,5.0,0.0,16.0,1.0,4.0,157.05,Mobile,2,0
2.0,3.0,28.0,Wallet,Male,2.0,3.0,Super,2.0,Married,6.0,0.0,16.0,1.0,2.0,170.31,Mobile,0,0
9.0,1.0,11.0,CC,Female,2.0,4.0,Regular Plus,3.0,Married,2.0,1.0,14.0,0.0,7.0,123.66,Computer,2,1
8.0,1.0,31.0,DC,Male,3.0,4.0,Regular,3.0,Married,5.0,0.0,23.0,1.0,1.0,156.61,Computer,2,1
31.0,1.0,13.0,CC,Male,3.0,4.0,Super,3.0,Divorced,5.0,0.0,14.0,2.0,3.0,193.55,Mobile,0,0
0.0,1.0,12.0,CC,Male,3.0,3.0,Regular Plus,3.0,Married,1.0,0.0,20.0,1.0,2.0,127.72999999999999,Mobile,0,0
10.0,1.0,16.0,DC,Male,2.0,3.0,Super,4.0,Single,3.0,1.0,12.0,0.0,1.0,141.97,Mobile,3,0
7.0,1.0,11.0,CC,Female,3.0,5.0,Regular Plus,4.0,Divorced,8.0,0.0,22.0,1.0,2.0,151.22,Mobile,3,0
6.0,3.0,23.0,Wallet,Male,2.0,3.0,Super,3.0,Single,4.0,0.0,16.0,0.0,9.0,157.87,Mobile,2,0
5.0,3.0,11.0,DC,Male,2.0,3.0,Super,4.0,Married,2.0,0.0,14.0,2.0,3.0,165.24,Computer,3,0
6.0,3.0,32.0,DC,Male,4.0,6.0,HNI,3.0,Married,8.0,0.0,15.0,2.0,3.0,227.1,Mobile,2,0
99.0,3.0,18.0,CC,Male,2.0,3.0,Super,5.0,Single,2.0,0.0,18.0,1.0,3.0,185.63,Mobile,3,0
24.0,1.0,16.0,DC,Male,2.0,3.0,Regular,3.0,Single,9.0,0.0,13.0,8.0,15.0,295.37,Mobile,1,0
12.0,1.0,12.0,CC,Male,2.0,4.0,HNI,5.0,Married,5.0,0.0,15.0,0.0,7.0,199.91,Others,3,0
11.0,1.0,23.0,DC,Female,3.0,4.0,HNI,3.0,Divorced,1.0,0.0,18.0,0.0,9.0,188.23,Mobile,2,0
9.0,1.0,16.0,CC,Female,3.0,4.0,Super,4.0,Single,8.0,0.0,13.0,1.0,3.0,175.25,Computer,3,0
21.0,1.0,10.0,CC,Male,2.0,4.0,Super Plus,1.0,Married,3.0,0.0,25.0,1.0,2.0,252.01999999999998,Computer,2,0
20.0,1.0,21.0,DC,Female,4.0,4.0,Regular Plus,4.0,Married,11.0,1.0,19.0,4.0,4.0,174.63,Mobile,3,1
10.0,3.0,29.0,Wallet,Female,4.0,5.0,Super,5.0,Divorced,8.0,0.0,15.0,2.0,3.0,186.47,Mobile,3,0
1.0,3.0,21.0,DC,Male,4.0,5.0,Regular Plus,5.0,Divorced,5.0,0.0,19.0,2.0,1.0,149.33,Computer,0,1
3.0,1.0,30.0,UPI,Male,2.0,4.0,Super,5.0,Divorced,5.0,0.0,15.0,1.0,2.0,202.57,Others,0,0
0.0,1.0,12.0,DC,Male,3.0,1.0,Regular Plus,5.0,Married,2.0,1.0,21.0,0.0,0.0,116.00999999999999,Mobile,0,1
9.0,1.0,34.0,CC,Female,2.0,3.0,Super,4.0,Married,2.0,0.0,13.0,0.0,13.0,158.05,Computer,3,0
5.0,1.0,8.0,CC,Female,3.0,2.0,Super,2.0,Single,8.0,0.0,16.0,1.0,7.0,150.55,Mobile,2,0
6.0,3.0,20.0,DC,Female,1.0,3.0,Super,4.0,Married,3.0,0.0,17.0,0.0,2.0,147.02,Computer,3,0
6.0,3.0,33.0,Wallet,Male,4.0,4.0,Super,2.0,Divorced,2.0,0.0,19.0,2.0,3.0,169.65,Computer,2,0
13.0,1.0,19.0,UPI,Male,2.0,3.0,Super,3.0,Married,4.0,0.0,12.0,0.0,7.0,142.75,Computer,2,0
